corr,s1,s2
0.7035843814479062,600026,600150
0.6904157698067055,600026,600270
0.6832461324111307,600026,600219
0.6775166587677321,600026,600500
0.6728391218806391,600026,600308
0.6715117690350811,600026,600350
0.6667390990496102,600026,600569
0.6641524981747907,600026,600012
0.6625083240395733,600026,600075
0.6622735860388117,600026,600177
0.6571307454219691,600026,600428
0.6566675918762169,600026,600020
0.6561992143291618,600026,600456
0.653473043544827,600026,600377
0.6520181388223398,600026,600117
0.649413717294429,600026,600005
0.6475044373582253,600026,600098
0.6405800429436868,600026,600010
0.6396046213570044,600026,600050
0.6388232109625939,600026,600015
0.6371220005354294,600026,600156
0.6350380342822589,600026,600018
0.6335608248664139,600026,600029
0.632840002681721,600026,600031
0.6327648007343984,600026,600229
0.6314882295214524,600026,600006
0.6309783183499483,600026,600508
0.629482272843368,600026,600356
0.6285275445035745,600026,600019
0.628240762485209,600026,600113
0.6281709726357446,600026,600320
0.6281231197513758,600026,600533
0.6270360733885247,600026,600263
0.6248919485574226,600026,600573
0.624604957754346,600026,600400
0.6238658981650789,600026,600036
0.6234564716738001,600026,600221
0.6230142880397674,600026,600183
0.618850343091661,600026,600495
0.6183589154821507,600026,600102
0.6180389398118771,600026,600004
0.6174432121445863,600026,600103
0.6165326554553625,600026,600072
0.6165260921424451,600026,600176
0.616518143640983,600026,600585
0.6158384371740963,600026,600162
0.6158319859404071,600026,600064
0.6133423392283504,600026,600309
0.613298375579625,600026,600202
0.6131518012349516,600026,600393
0.6126751714317609,600026,600367
0.611489942455081,600026,600169
0.6111942925284857,600026,600168
0.6110496835827213,600026,600035
0.6110206058867031,600026,600197
0.610494227475734,600026,600028
0.6099341673646055,600026,600122
0.6091704649845856,600026,600100
0.6086402358999932,600026,600548
0.6080958490075901,600026,600512
0.6068595729417037,600026,600206
0.6066093659622271,600026,600396
0.6065005758799569,600026,600531
0.6063188172089959,600026,600322
0.6056407901381499,600026,600560
0.6051341712121981,600026,600232
0.6036580296834738,600026,600493
0.6027142249258757,600026,600528
0.6024069507092459,600026,600069
0.6010513884525744,600026,600461
0.6002710141608679,600026,600382
0.5982062021754552,600026,600470
0.5980285853737962,600026,600226
0.59793713822728,600026,600007
0.5975768667869639,600026,600410
0.5972353271355173,600026,600125
0.5970907939793234,600026,600085
0.5970285894713421,600026,600071
0.5968113322697106,600026,600053
0.5956507830050151,600026,600307
0.5954431133672768,600026,600091
0.5951547969079976,600026,600172
0.5951198162018349,600026,600302
0.595019507307695,600026,600131
0.5944700025622908,600026,600129
0.5944442319383144,600026,600303
0.5941038803076655,600026,600021
0.5937162474817361,600026,600459
0.5926804988533186,600026,600278
0.5926440772448193,600026,600160
0.5926156507649603,600026,600123
0.5919893386226149,600026,600009
0.5919222453039636,600026,600616
0.5916578476011516,600026,600292
0.5911459859837825,600026,600567
0.5903617195719116,600026,600210
0.5898320612158652,600026,600215
0.5895835141154986,600026,600008
0.5883466631824867,600026,600328
0.588050318367139,600026,600068
0.5876029192748279,600026,600243
0.5868752664626186,600026,600022
0.5865278403687851,600026,600375
0.5843848952356522,600026,600266
0.5836900943021633,600026,600115
0.5821825313819923,600026,600403
0.5792497572761452,600026,600345
0.579160687458197,600026,600387
0.579131809672864,600026,600281
0.5789359558395352,600026,600595
0.5781558984582154,600026,600157
0.5781372954636852,600026,600058
0.5780412145157704,600026,600318
0.5775699770695316,600026,600481
0.5773255947148299,600026,600529
0.5770653398155459,600026,600037
0.5765439266987058,600026,600389
0.5754630674416088,600026,600561
0.5739643380672947,600026,600110
0.5738199956428062,600026,600054
0.5738101174476525,600026,600299
0.5737898118205269,600026,600330
0.5736553009726113,600026,600104
0.5734803877652983,600026,600027
0.5732370959711236,600026,600606
0.5725437456851673,600026,600235
0.5719737643104126,600026,600081
0.5719238640831186,600026,600265
0.5718114892085463,600026,600277
0.5717226620689145,600026,600399
0.570899127640613,600026,600249
0.5707082345712943,600026,600116
0.5698929367099763,600026,600305
0.5692340205802893,600026,600105
0.5687987980600645,600026,600191
0.5676839775795629,600026,600467
0.5668215266246592,600026,600327
0.566769564921045,600026,600118
0.56662257186215,600026,600218
0.5664660217898118,600026,600563
0.5660359013983051,600026,600201
0.5660283863880415,600026,600114
0.5650809759509228,600026,600601
0.5649354535901555,600026,600121
0.5648823426717852,600026,600088
0.5648416544893335,600026,600368
0.5644202617762999,600026,600230
0.5640225837386265,600026,600549
0.5633058194158315,600026,600138
0.5625003961780614,600026,600566
0.5610524585628414,600026,600078
0.5608965563419492,600026,600597
0.560768938946965,600026,600290
0.5603563658074334,600026,600298
0.5598912812635637,600026,600203
0.5591579852972953,600026,600390
0.5588205082362679,600026,600016
0.558717877818166,600026,600376
0.5575057411293153,600026,600247
0.5574366013923522,600026,600301
0.5572125881220086,600026,600272
0.5567258949104038,600026,600600
0.5557924159242498,600026,600405
0.5552311603518986,600026,600207
0.5551721806622029,600026,600128
0.555047439429795,600026,600107
0.5550066552767005,600026,600258
0.555001470935005,600026,600188
0.5545180944872958,600026,600507
0.5536873343302318,600026,600033
0.5532708935178369,600026,600268
0.5531401852340982,600026,600212
0.5529467502378796,600026,600067
0.5521497283119021,600026,600310
0.5515871920497529,600026,600189
0.5509442636175768,600026,600409
0.5502647693086654,600026,600179
0.5501472328647243,600026,600070
0.5495709002816309,600026,600284
0.5494970791887105,600026,600496
0.5494715686044698,600026,600362
0.5486366844707705,600026,600066
0.54779064825879,600026,600448
0.5477261305682657,600026,600526
0.5468989385988918,600026,600323
0.5467863273196294,600026,600055
0.5466596029994502,600026,600192
0.5466319889440201,600026,600433
0.5465321614082425,600026,600108
0.5459986116608107,600026,600446
0.5458287637498865,600026,600186
0.5457975648337418,600026,600126
0.5441931509749105,600026,600425
0.5440770645687993,600026,600476
0.5439853566996155,600026,600423
0.5437153707874102,600026,600475
0.5434108919660818,600026,600199
0.543083983450705,600026,600196
0.5429657279981207,600026,600099
0.54144506850687,600026,600159
0.5402877478714293,600026,600469
0.5397785455984814,600026,600170
0.53964939218007,600026,600343
0.5394999940494564,600026,600501
0.5392255978612164,600026,600153
0.538084345916408,600026,600095
0.5380549855583,600026,600487
0.5379148450064144,600026,600609
0.5374174416499033,600026,600039
0.5371823341088351,600026,600285
0.5371254436955961,600026,600061
0.536990335757321,600026,600388
0.536978308900129,600026,600578
0.5360195753460957,600026,600287
0.535371875200063,600026,600618
0.5349320329320854,600026,600165
0.5346618424695645,600026,600366
0.5346581358346754,600026,600237
0.5345349689176062,600026,600619
0.5345153656346433,600026,600060
0.5343513438781119,600026,600261
0.5341411591131769,600026,600143
0.5340880643451996,600026,600190
0.5334727825347719,600026,600280
0.5329173488151011,600026,600363
0.5327745701638694,600026,600540
0.5327656140871503,600026,600539
0.5314916241935712,600026,600193
0.5314847423319414,600026,600358
0.5310718968588826,600026,600052
0.5308374762247573,600026,600353
0.5306681171009638,600026,600158
0.5304919847353462,600026,600182
0.5304472190230478,600026,600617
0.5301698851902037,600026,600523
0.5297421844701504,600026,600112
0.5291528738837316,600026,600581
0.5286566427689898,600026,600605
0.5282877441248311,600026,600488
0.5281671646848081,600026,600074
0.5279870005397742,600026,600200
0.5279421108566656,600026,600306
0.5268569918999018,600026,600515
0.5265736647545057,600026,600483
0.5265343375975664,600026,600236
0.5249854069980675,600026,600558
0.5247472238847721,600026,600152
0.5246853349688249,600026,600621
0.5242072945293051,600026,600321
0.5238725000713841,600026,600319
0.5237198908415405,600026,600056
0.523693196591577,600026,600017
0.5230636345513358,600026,600438
0.5230217400446491,600026,600120
0.5230129339242247,600026,600370
0.5220032868425579,600026,600587
0.5218270366834757,600026,600106
0.521775749773807,600026,600141
0.5213954228780469,600026,600480
0.5212626556077619,600026,600391
0.5211830219664573,600026,600283
0.5206723966188402,600026,600101
0.520646254465879,600026,600148
0.5200102507523425,600026,600519
0.5187289364411348,600026,600130
0.5184190192293844,600026,600240
0.5182270357830402,600026,600590
0.5176293262127968,600026,600522
0.5176287057175251,600026,600333
0.5175155886334443,600026,600426
0.5158251030505937,600026,600295
0.5154726272045309,600026,600151
0.5151781904149784,600026,600460
0.5150735057775395,600026,600386
0.514971913256286,600026,600418
0.5144447495796699,600026,600477
0.5142218893760679,600026,600420
0.5141410618152699,600026,600530
0.5140318175598975,600026,600288
0.5137099942023157,600026,600090
0.513223279521157,600026,600332
0.5127839053472184,600026,600119
0.5123591926317318,600026,600228
0.5117891287819814,600026,600080
0.5117567923882526,600026,600596
0.511655606772605,600026,600598
0.5112678011623736,600026,600038
0.5106337549887778,600026,600127
0.5101508107240447,600026,600491
0.5090153129969975,600026,600571
0.5081592926997752,600026,600458
0.5080326655407187,600026,600062
0.5078222069582536,600026,600211
0.5076290167591803,600026,600486
0.5072193445958151,600026,600535
0.506164173230157,600026,600498
0.5058298653466857,600026,600611
0.5056006317170105,600026,600381
0.5052721950226339,600026,600478
