corr,s1,s2
0.8460382974204421,600029,600115
0.8386031537056142,600029,600221
0.7191266360483438,600029,600008
0.6928784285146021,600029,600270
0.6877073337276486,600029,600072
0.6859951681152078,600029,600150
0.6659809898351756,600029,600258
0.6512466440286305,600029,600007
0.6476108445966847,600029,600377
0.6457212187724837,600029,600158
0.6453915463813432,600029,600138
0.6416825905714916,600029,600569
0.641601427004867,600029,600500
0.6415077557719768,600029,600156
0.6406458549773119,600029,600266
0.6335608248664139,600029,600026
0.6334173101711563,600029,600012
0.6334006299875979,600029,600037
0.6307633751725312,600029,600308
0.6305199178655069,600029,600350
0.6274193919977012,600029,600263
0.6229940524321781,600029,600117
0.6222346668248142,600029,600533
0.6199845298062256,600029,600219
0.6177070185828641,600029,600035
0.6175693110114584,600029,600064
0.6164298434035104,600029,600298
0.6153565862945214,600029,600004
0.6149072129558009,600029,600088
0.6116142100919406,600029,600006
0.6090252666833079,600029,600403
0.6088106954065594,600029,600177
0.6073311864183931,600029,600249
0.6050823567531962,600029,600098
0.6035153109786227,600029,600396
0.60281842312199,600029,600501
0.6009844320277576,600029,600288
0.6000529462264143,600029,600168
0.5993507268804769,600029,600393
0.5969418961847182,600029,600028
0.5960579948501907,600029,600020
0.5953543826895225,600029,600009
0.5939609231174096,600029,600019
0.5937221694820201,600029,600410
0.5936086611201284,600029,600330
0.5936047053652703,600029,600054
0.5931063975378753,600029,600573
0.5923235197836388,600029,600033
0.5920611191318321,600029,600278
0.5919492808094903,600029,600496
0.5917535373266866,600029,600617
0.5913979301388792,600029,600053
0.5907946430951548,600029,600103
0.5900861149975482,600029,600183
0.5890106112545582,600029,600085
0.5888477916479213,600029,600069
0.5885775197477002,600029,600495
0.5885218693966037,600029,600210
0.5885009284844193,600029,600162
0.5874143233914563,600029,600191
0.5866796313292281,600029,600290
0.5860964632056427,600029,600102
0.5860161259687152,600029,600005
0.5857644428940361,600029,600031
0.5856905897682584,600029,600467
0.5850114766161236,600029,600122
0.582904724830437,600029,600118
0.5825975803506662,600029,600548
0.582546443778037,600029,600303
0.5818301921329003,600029,600104
0.5803171459123303,600029,600100
0.5800994182087865,600029,600050
0.5794659755367984,600029,600382
0.5788801649990288,600029,600215
0.5773690735603635,600029,600108
0.5769994243057813,600029,600212
0.5763053676362123,600029,600526
0.5759689819097449,600029,600291
0.5741883514695028,600029,600010
0.5733392905231396,600029,600529
0.5723548756445769,600029,600075
0.5713128381942866,600029,600361
0.5688072212065476,600029,600125
0.5672331229043718,600029,600487
0.5665192786978437,600029,600459
0.5655514990392994,600029,600129
0.5652907449120554,600029,600099
0.5652093083801901,600029,600400
0.5648306588244597,600029,600320
0.5642958394806336,600029,600056
0.5634105423569483,600029,600309
0.561838812754873,600029,600272
0.5605487758385619,600029,600021
0.5599470404650648,600029,600512
0.5592957685290705,600029,600307
0.5582008404380123,600029,600456
0.5577960740681911,600029,600433
0.5577466578843984,600029,600318
0.5576086622882963,600029,600358
0.5575396514514449,600029,600203
0.5571266007045885,600029,600197
0.5569379588275709,600029,600240
0.5564079049443731,600029,600027
0.5560147752988978,600029,600068
0.5556697037159386,600029,600189
0.5547524827060974,600029,600578
0.5543498650708635,600029,600399
0.554310505918064,600029,600206
0.5540206616532298,600029,600232
0.5534397503299757,600029,600018
0.5533569024184332,600029,600390
0.5526353287504561,600029,600367
0.5526113745113918,600029,600621
0.5524570165930861,600029,600157
0.551655428652231,600029,600283
0.5516213632720066,600029,600086
0.5515044666786876,600029,600601
0.5514120645965528,600029,600460
0.5512810949984229,600029,600207
0.5505240469196391,600029,600143
0.5484693149996471,600029,600067
0.5474631300919802,600029,600081
0.5471011202784459,600029,600531
0.5458452440274499,600029,600305
0.5449320330085794,600029,600597
0.544714837728335,600029,600287
0.5441764830615793,600029,600071
0.5440162049335998,600029,600243
0.5436282187352123,600029,600038
0.5429099832287947,600029,600563
0.5427171342563876,600029,600066
0.5421302337370338,600029,600508
0.541593793098964,600029,600060
0.5409182121946544,600029,600481
0.5407882957857422,600029,600182
0.540715719164444,600029,600105
0.5403393158124935,600029,600609
0.5401269608290716,600029,600345
0.5399736560584973,600029,600022
0.5393724770141641,600029,600135
0.5392218530062642,600029,600229
0.5385332572659205,600029,600121
0.5379634509067215,600029,600528
0.5378614741163871,600029,600375
0.53761123162837,600029,600566
0.5360858975906456,600029,600332
0.535973083636685,600029,600539
0.5354011703906033,600029,600461
0.5340107432579023,600029,600600
0.5337082077061289,600029,600186
0.5333000277875176,600029,600230
0.5328445121312727,600029,600299
0.5324177090377356,600029,600265
0.5320771409951894,600029,600527
0.5320399297266425,600029,600160
0.5320101345590644,600029,600235
0.5314326154692206,600029,600328
0.5301558360373444,600029,600405
0.5301518209706985,600029,600376
0.5301155932977288,600029,600131
0.5300609776388374,600029,600507
0.5299896751000464,600029,600015
0.5289504418868587,600029,600567
0.5284960225824231,600029,600152
0.5282574715902918,600029,600387
0.5282129459195851,600029,600322
0.5281588853302446,600029,600113
0.527788017078862,600029,600281
0.5274459839042679,600029,600128
0.5271967557208574,600029,600130
0.5263308723287249,600029,600493
0.5262371203742737,600029,600112
0.5257714932112073,600029,600356
0.5248553861293203,600029,600116
0.5247093832691407,600029,600448
0.5246594717550419,600029,600353
0.5230766162258649,600029,600476
0.5229577020997744,600029,600604
0.5223839603570062,600029,600107
0.5222476035947629,600029,600095
0.5219457014481502,600029,600148
0.5213588891910471,600029,600302
0.521160114645008,600029,600292
0.5211547396400187,600029,600036
0.5208065398232153,600029,600438
0.5198425427784672,600029,600606
0.5193264550153895,600029,600323
0.5190068745375104,600029,600238
0.5189064722420111,600029,600343
0.5187341177037468,600029,600126
0.5186144583733124,600029,600247
0.5183859937070182,600029,600587
0.5183078733367349,600029,600275
0.5177357068069627,600029,600137
0.516056684331852,600029,600289
0.5159345127518241,600029,600488
0.5157524368343261,600029,600175
0.5153870615946903,600029,600202
0.5147880132261994,600029,600218
0.5146413551203631,600029,600558
0.5141654629154438,600029,600074
0.512917811901696,600029,600226
