corr,s1,s2
0.8610779090746923,600012,600020
0.8376769980320371,600012,600377
0.8298179151687627,600012,600035
0.8202481472595562,600012,600350
0.7921354268914467,600012,600103
0.7672268977151994,600012,600177
0.7557887752304226,600012,600270
0.7480791432036036,600012,600156
0.7480319075601094,600012,600125
0.743681902369418,600012,600098
0.7436032578350932,600012,600548
0.739518853928199,600012,600033
0.7391724459204702,600012,600567
0.7372613192676877,600012,600006
0.7290070151605922,600012,600004
0.7276669008379807,600012,600308
0.7237750112416363,600012,600393
0.7236728673172462,600012,600219
0.722416130980243,600012,600512
0.7206302451445985,600012,600064
0.7205758017551773,600012,600007
0.7192611438774568,600012,600071
0.7176750396537059,600012,600500
0.7143172960922067,600012,600210
0.7130261923978767,600012,600081
0.7119858188687094,600012,600495
0.7113056288812702,600012,600573
0.7106988556667877,600012,600356
0.7092076668415243,600012,600010
0.7089682360905837,600012,600303
0.7087168009319678,600012,600400
0.7072275826602733,600012,600075
0.7053793523101535,600012,600367
0.7042898794883291,600012,600021
0.7040010542904921,600012,600085
0.7034774303645831,600012,600305
0.7033771705101298,600012,600396
0.7029263916475924,600012,600008
0.7026299467385493,600012,600235
0.7025288068855168,600012,600152
0.7024789319237424,600012,600183
0.7020837751803692,600012,600069
0.7017660574845689,600012,600410
0.7014325554787612,600012,600197
0.6992712969222433,600012,600375
0.6986629137412024,600012,600278
0.6986389024763029,600012,600358
0.698146125797998,600012,600467
0.697796168773384,600012,600288
0.6972248465036723,600012,600186
0.6965768325800916,600012,600160
0.6939888839455736,600012,600601
0.6936485651790564,600012,600168
0.6932816745037065,600012,600405
0.6932495913779649,600012,600018
0.6928167201676041,600012,600229
0.6927760731782041,600012,600206
0.692017231515722,600012,600330
0.690833720309595,600012,600072
0.6907738217936193,600012,600382
0.6903821360101052,600012,600263
0.6886816799760508,600012,600138
0.6883169253966358,600012,600529
0.6875290806600676,600012,600597
0.6860088395851726,600012,600218
0.6849516879280391,600012,600448
0.6844499638313645,600012,600037
0.6843256578816668,600012,600403
0.6839098919672347,600012,600200
0.683661209085411,600012,600493
0.6829092357167932,600012,600100
0.6812640406535466,600012,600122
0.6803946371369785,600012,600232
0.6802562091887833,600012,600068
0.6792965645177035,600012,600399
0.6791744172011359,600012,600243
0.6790478064199775,600012,600215
0.678805236021124,600012,600053
0.678662461307383,600012,600212
0.678660701597931,600012,600116
0.676880071408603,600012,600298
0.6767444458456165,600012,600108
0.6762104588193517,600012,600302
0.6759645390405353,600012,600569
0.6757372151471465,600012,600172
0.675671845544303,600012,600281
0.6751174018660737,600012,600318
0.6749705122468665,600012,600102
0.6742498967838425,600012,600129
0.6734679004778603,600012,600027
0.6734212098245643,600012,600054
0.6727407832677275,600012,600328
0.672150218595144,600012,600617
0.670860183206446,600012,600117
0.6708031099466557,600012,600258
0.6707712761605898,600012,600560
0.6706450927976771,600012,600592
0.6700316934943609,600012,600120
0.6699671952419787,600012,600566
0.6695481321689397,600012,600621
0.6688069271906908,600012,600320
0.6687902054427496,600012,600287
0.6668424202094434,600012,600558
0.6667241745767086,600012,600461
0.6656785053177288,600012,600226
0.6643188391781985,600012,600201
0.6641524981747907,600012,600026
0.6639106227548157,600012,600460
0.6638378264538901,600012,600501
0.6626227066464092,600012,600237
0.6620985122189615,600012,600114
0.661748621757738,600012,600285
0.6615739270058447,600012,600192
0.6609116260566957,600012,600130
0.6593066876046539,600012,600327
0.6578322153850202,600012,600150
0.6571100937478168,600012,600323
0.6563623982922114,600012,600099
0.6560934868911187,600012,600526
0.6559138547764307,600012,600176
0.6545497940835739,600012,600247
0.6543209412846628,600012,600508
0.6537729063204759,600012,600353
0.6537289188799955,600012,600483
0.6537076424595212,600012,600496
0.6523312405608768,600012,600091
0.6521225352910113,600012,600390
0.6520760509238577,600012,600088
0.6517346742215371,600012,600128
0.6516102576175532,600012,600107
0.650805005233878,600012,600221
0.6497173263866206,600012,600539
0.6495612143241044,600012,600345
0.6482827732962412,600012,600533
0.6478589659892433,600012,600191
0.6459363460179522,600012,600366
0.6456035137759658,600012,600113
0.6449933923988235,600012,600488
0.6448090189353433,600012,600605
0.6447921799194941,600012,600606
0.6444060644256141,600012,600322
0.6440413080374129,600012,600578
0.643948956290318,600012,600476
0.6438848837306579,600012,600105
0.6434986658625819,600012,600266
0.6432303839536329,600012,600074
0.6429207172007048,600012,600292
0.6428462513217388,600012,600455
0.6422238893840898,600012,600019
0.6419192523406588,600012,600388
0.6414454465469843,600012,600158
0.6413671537325522,600012,600531
0.6408882002127139,600012,600115
0.6408817882862115,600012,600272
0.6394769023771567,600012,600230
0.6393673421447841,600012,600423
0.6388391029081025,600012,600378
0.6385260110480845,600012,600370
0.6373205901139146,600012,600481
0.637169175000437,600012,600249
0.6361667158144602,600012,600022
0.6345399544517124,600012,600387
0.634276460785123,600012,600616
0.6336801445662276,600012,600171
0.6335341903143173,600012,600086
0.6335057997203367,600012,600118
0.6334173101711563,600012,600029
0.6324489171577206,600012,600070
0.6319168076055915,600012,600355
0.6314405635867557,600012,600319
0.6312580502702364,600012,600104
0.6302507034026562,600012,600060
0.6300169385879802,600012,600609
0.630004229962412,600012,600301
0.6299552640191558,600012,600420
0.6293099922768765,600012,600310
0.6286816879090232,600012,600563
0.62848863161744,600012,600446
0.6279177392717766,600012,600050
0.6274919422279502,600012,600119
0.6272139837865427,600012,600459
0.6257481418007104,600012,600028
0.6249593987827172,600012,600182
0.6248305202747588,600012,600148
0.6224500658751273,600012,600211
0.6219679732539234,600012,600165
0.6217294296139083,600012,600196
0.6201233418014509,600012,600175
0.6195665755891842,600012,600277
0.6186150861566552,600012,600189
0.6181807093176169,600012,600063
0.6177035303404129,600012,600332
0.6174476403373611,600012,600202
0.6174058683475949,600012,600131
0.6170292603305401,600012,600056
0.6164339972590441,600012,600470
0.6151167311150375,600012,600507
0.6150682524139509,600012,600363
0.6144334730078069,600012,600268
0.6141378381220975,600012,600170
0.613848615198825,600012,600284
0.6132164112769384,600012,600456
0.6122820100106393,600012,600275
0.6119052403739763,600012,600110
0.6118671794067213,600012,600618
0.6118116015101274,600012,600391
0.6114200269476676,600012,600389
0.6113386808034684,600012,600561
0.6112464206166496,600012,600067
0.6106669126417593,600012,600073
0.610538410356505,600012,600190
0.6104808129017125,600012,600293
0.6101344993178561,600012,600031
0.6096672041751734,600012,600307
0.6093615275228345,600012,600480
0.6086038925982779,600012,600611
0.6075386751044716,600012,600265
0.6071590278535443,600012,600593
0.60656434867811,600012,600594
0.6065132666928919,600012,600600
0.6064165497153721,600012,600153
0.6063408676575766,600012,600079
0.6062871750176553,600012,600283
0.6062567388185826,600012,600199
0.6059641388600056,600012,600309
0.6058943879773119,600012,600121
0.6058442456687466,600012,600151
0.6048749819617406,600012,600207
0.6038929895092339,600012,600252
0.6036803738704773,600012,600571
0.6031468625256076,600012,600240
0.6024755387139862,600012,600589
0.6021581851013732,600012,600339
0.6020406960444803,600012,600262
0.6019529379220089,600012,600477
0.6014132600850632,600012,600619
0.6007725290357568,600012,600095
0.6005662879230576,600012,600452
0.6003281154489604,600012,600458
0.5998363101943385,600012,600368
0.5994256229456766,600012,600522
0.5994012130145943,600012,600553
0.5988350481430293,600012,600256
0.5980465769578291,600012,600280
0.598040502729833,600012,600080
0.5979556811886707,600012,600527
0.5977442535221754,600012,600475
0.5968416526133163,600012,600162
0.5966057039319526,600012,600433
0.5958212660224591,600012,600343
0.5955857141599822,600012,600438
0.5941659329162666,600012,600101
0.593708609975093,600012,600535
0.593620044596345,600012,600491
0.5931488805848242,600012,600598
0.5928742370546054,600012,600039
0.5927868787245795,600012,600549
0.5917934117677827,600012,600179
0.5910506675372396,600012,600038
0.5901931220732467,600012,600273
0.5887384720065685,600012,600416
0.5873451583517716,600012,600530
0.5871957887980218,600012,600498
0.5862130857251,600012,600005
0.5855794675914582,600012,600418
0.5855586078776953,600012,600409
0.5849347528887587,600012,600290
0.5847032592280719,600012,600126
0.5845541140923909,600012,600525
0.5845186193031912,600012,600106
0.5835826913343468,600012,600011
0.583408269244634,600012,600590
0.5830813863219269,600012,600359
0.5817824898558781,600012,600157
0.5816187826337689,600012,600261
0.5815159679261136,600012,600009
0.5814535385074112,600012,600188
0.5806630536051596,600012,600595
0.5803308899268794,600012,600250
0.579942467845103,600012,600236
0.579914804119977,600012,600397
0.579257897887028,600012,600078
0.5792023312906351,600012,600135
0.5784362463505521,600012,600137
0.578092094945048,600012,600468
0.5772700830244095,600012,600487
0.5772286308000766,600012,600143
0.5769308300522263,600012,600321
0.5768570885150945,600012,600505
0.5768050060221326,600012,600295
0.5759851705660036,600012,600555
0.5757481197162744,600012,600365
0.5750152303039835,600012,600123
0.574209428479663,600012,600238
0.5739357449661627,600012,600532
0.5729163908426653,600012,600486
0.5718986218415437,600012,600449
0.5718849587918574,600012,600193
0.5717793053958206,600012,600093
0.571232478229513,600012,600422
0.5711132699816595,600012,600523
0.5709674335736649,600012,600336
0.5707420700404325,600012,600127
0.5707002362803313,600012,600058
0.570021509479568,600012,600149
0.56951100453417,600012,600169
0.5687558127579458,600012,600055
