corr,s1,s2
0.7037100992434497,600101,600098
0.6728420800517662,600101,600021
0.6724089452878641,600101,600452
0.6590081435677315,600101,600116
0.6585166174550625,600101,600292
0.6425698900561297,600101,600236
0.6412060186252806,600101,600131
0.6400278477927845,600101,600020
0.6369203295307982,600101,600560
0.6345282493563171,600101,600310
0.6333882629629944,600101,600505
0.6305159740812153,600101,600156
0.6295026089867776,600101,600539
0.6283990003070005,600101,600192
0.6252912708184876,600101,600396
0.623250522651761,600101,600035
0.6230999399810285,600101,600605
0.6224932610111543,600101,600177
0.621814256195147,600101,600567
0.6200598105153963,600101,600573
0.6196944208939553,600101,600321
0.6194064560868856,600101,600103
0.6193054150878804,600101,600114
0.6164839728491043,600101,600027
0.615795148906054,600101,600303
0.6145942285380653,600101,600512
0.6132899906433716,600101,600305
0.6127785172842228,600101,600172
0.609478086733069,600101,600229
0.6091904241065057,600101,600308
0.6089977691754122,600101,600215
0.6083176008610082,600101,600152
0.6082750228297129,600101,600609
0.6056060880402451,600101,600400
0.6036761743945637,600101,600375
0.6035414693722526,600101,600160
0.6020739534947225,600101,600068
0.6001207104161845,600101,600218
0.5990512115758954,600101,600448
0.5958216976214852,600101,600281
0.5945888476815049,600101,600197
0.5941659329162666,600101,600012
0.592263335148425,600101,600500
0.5906644589926668,600101,600356
0.5900058321374094,600101,600495
0.5898877825013495,600101,600358
0.5895593290653975,600101,600122
0.5894498856787024,600101,600569
0.5887659556475288,600101,600006
0.5880638287601866,600101,600243
0.5877839467036802,600101,600219
0.5871551404524512,600101,600074
0.5866397343710815,600101,600075
0.5863877802606039,600101,600367
0.5859412970947099,600101,600350
0.5850327176435207,600101,600263
0.5846572228341804,600101,600553
0.5842817269167829,600101,600212
0.5837658775199845,600101,600168
0.5812108447321699,600101,600288
0.580738169015611,600101,600099
0.5802507162661662,600101,600278
0.5797496902099857,600101,600531
0.5796627512348967,600101,600064
0.5795882862335365,600101,600616
0.5787245740375622,600101,600578
0.5782234851407368,600101,600287
0.5770622805813214,600101,600190
0.5769791321968436,600101,600353
0.5765582485953333,600101,600529
0.576264533818294,600101,600387
0.5740448534716867,600101,600232
0.5739710011372636,600101,600378
0.5735088187943517,600101,600302
0.5726195373165842,600101,600080
0.5721293444282987,600101,600332
0.5717670177459364,600101,600467
0.5700364131652835,600101,600081
0.569813793089203,600101,600010
0.5697068585277819,600101,600399
0.5693181066240921,600101,600285
0.5692017728395314,600101,600179
0.5690828672512505,600101,600597
0.5684101687144419,600101,600039
0.5684077451505727,600101,600207
0.5683050473879057,600101,600211
0.5681527611259045,600101,600389
0.5676241589136668,600101,600091
0.5665863673383906,600101,600393
0.565866351442041,600101,600416
0.564708815135878,600101,600558
0.5639090470205919,600101,600183
0.5636470626233697,600101,600182
0.5635603259671073,600101,600270
0.5635502356761511,600101,600018
0.5631530853937097,600101,600247
0.56291491920306,600101,600621
0.5625206425189824,600101,600580
0.5624312610407961,600101,600280
0.5617034262036987,600101,600328
0.5615313854778603,600101,600121
0.5605629752849238,600101,600186
0.5602971452276334,600101,600377
0.5599647499376611,600101,600323
0.5596460385166727,600101,600088
0.5595404573298481,600101,600227
0.5589530170726403,600101,600295
0.55886397736604,600101,600072
0.5579521136287832,600101,600535
0.5577990441738245,600101,600100
0.5577352549212478,600101,600110
0.557132312598298,600101,600206
0.5566175404624747,600101,600258
0.5563835621169957,600101,600106
0.5560382872950951,600101,600301
0.5557397369899335,600101,600587
0.5555545293721068,600101,600298
0.5552825447829228,600101,600343
0.5541095099633739,600101,600191
0.5540932215219441,600101,600493
0.5539404630902478,600101,600007
0.5539064587273329,600101,600158
0.5533051332141183,600101,600388
0.5532959868779049,600101,600217
0.552113782435568,600101,600176
0.5517954555303869,600101,600284
0.5513793817212745,600101,600113
0.550890965609434,600101,600617
0.5501615281434682,600101,600330
0.5500707524099702,600101,600566
0.549351432904565,600101,600056
0.5490758593780591,600101,600079
0.547660974987297,600101,600501
0.5475568724638521,600101,600318
0.5475338148425638,600101,600563
0.5466062576652936,600101,600200
0.5463858693733555,600101,600455
0.5462673208788459,600101,600237
0.5455849227827666,600101,600370
0.5453720824564533,600101,600004
0.5451881577313257,600101,600070
0.5451803089978395,600101,600151
0.5448686580976109,600101,600481
0.5448376125544211,600101,600108
0.5442675711700793,600101,600552
0.5438443658885082,600101,600008
0.5420034519394972,600101,600279
0.5418744533068395,600101,600366
0.541666273935438,600101,600226
0.5414854995884584,600101,600063
0.5414206564876362,600101,600488
0.5408859146728197,600101,600601
0.5406836095194056,600101,600446
0.5402830551933753,600101,600438
0.5392328799280675,600101,600061
0.5391439141510753,600101,600390
0.538584156862683,600101,600265
0.5383593271107783,600101,600268
0.537819272082256,600101,600071
0.5371647741584745,600101,600117
0.53691480369331,600101,600530
0.5355888813326737,600101,600060
0.5354549092908562,600101,600170
0.535209854618155,600101,600210
0.5350395107063919,600101,600202
0.5349643437811873,600101,600085
0.5348985938444388,600101,600166
0.5347372306000941,600101,600128
0.5345706504602893,600101,600078
0.5344440036250775,600101,600477
0.5341690749671995,600101,600053
0.5337685847127933,600101,600173
0.533372337428965,600101,600333
0.532703232164837,600101,600496
0.5326963821942069,600101,600102
0.5322962926696695,600101,600610
0.5322604212864712,600101,600125
0.5321889473892638,600101,600508
0.531366560309679,600101,600189
0.531145492263426,600101,600345
0.5310642815275441,600101,600171
0.5306722276520768,600101,600526
0.5299758577102094,600101,600611
0.5296403602586303,600101,600420
0.5291971616238719,600101,600460
0.5290640173099955,600101,600548
0.5286314814853282,600101,600235
0.5279325564028639,600101,600201
0.5278612995995764,600101,600011
0.5277994306412442,600101,600086
0.5277933758997292,600101,600150
0.527517584300501,600101,600458
0.5268107643237295,600101,600515
0.526741115173128,600101,600095
0.5259080413523728,600101,600522
0.5254396994591813,600101,600476
0.5251904318340267,600101,600105
0.5251863920154644,600101,600188
0.5249595259432401,600101,600368
0.5247648913674138,600101,600119
0.5244516482273688,600101,600319
0.5240902050864842,600101,600199
0.5240505083874812,600101,600252
0.523831865670868,600101,600148
0.5237890457154442,600101,600422
0.5219981876863147,600101,600606
0.5217313689500881,600101,600602
0.5206873967082477,600101,600478
0.5206723966188401,600101,600026
0.5205500740296813,600101,600209
0.520487932032269,600101,600037
0.5191621732075454,600101,600382
0.5190024432614365,600101,600523
0.5184465919498821,600101,600594
0.5176372832092749,600101,600593
0.5173601354954845,600101,600618
0.5169584742396602,600101,600275
0.5164372137100584,600101,600135
0.5163667532062145,600101,600423
0.5160994956121062,600101,600073
0.5158921333664375,600101,600608
0.5156626865942407,600101,600273
0.5154897283314931,600101,600272
0.5154672424015809,600101,600203
0.5146069910629084,600101,600403
0.5145164232604452,600101,600196
0.5143487519877876,600101,600143
0.5134687861741513,600101,600322
0.5133793267053629,600101,600612
0.5131889527691509,600101,600055
0.5130578681801623,600101,600598
0.5128822508885175,600101,600293
0.5127002527865244,600101,600253
0.5123857229602686,600101,600137
0.5123806185941606,600101,600138
0.5121415002078811,600101,600475
0.5121362125785782,600101,600363
0.5119709538683085,600101,600320
0.5119010055176828,600101,600221
0.5118784290478047,600101,600230
0.5115095362191482,600101,600130
0.5111799508695479,600101,600054
0.5110703151296676,600101,600405
0.5108077759272237,600101,600359
0.5107818296880327,600101,600283
0.5098797733880038,600101,600418
0.5091060273896003,600101,600038
0.5088197315096162,600101,600165
0.5088086924283717,600101,600461
0.5085341528658561,600101,600336
0.5084410155415058,600101,600112
0.5084171086221897,600101,600090
0.5084148266953039,600101,600506
0.5082675019316817,600101,600528
0.5077442639388597,600101,600193
0.5073093169513354,600101,600051
0.5067823616295543,600101,600391
0.5048540542498258,600101,600525
0.5044982018905617,600101,600386
0.5036110171287337,600101,600480
0.503459903191726,600101,600180
0.5031653403043312,600101,600033
0.5027738270879222,600101,600425
0.5025957273083359,600101,600118
0.5025404381563806,600101,600486
0.5017914466314614,600101,600327
0.5011391296794375,600101,600104
0.5006590670365431,600101,600107
0.5003252288956497,600101,600123
0.4999573165446328,600101,600290
0.4997335855023378,600101,600069
0.49965531410376535,600101,600613
0.49912048647851415,600101,600052
0.4990324869764618,600101,600595
0.4989794849458359,600101,600157
0.49889446693810385,600101,600262
0.4986172539005495,600101,600022
0.4983217600720943,600101,600459
0.4981221647459704,600101,600256
0.49800528367348834,600101,600127
0.49787841355086776,600101,600093
0.4967323326861952,600101,600307
0.4967289120257947,600101,600077
0.4956358060996948,600101,600335
0.4951673319976343,600101,600277
0.49508090055775705,600101,600234
0.49505032243603436,600101,600266
0.4948167946657722,600101,600491
0.49412038532276137,600101,600571
0.4940122585421284,600101,600058
0.4937254790914541,600101,600381
0.4923733794208623,600101,600009
0.49220542653704674,600101,600468
0.4921770721984796,600101,600195
0.4915684428004047,600101,600561
0.49125549671412594,600101,600433
0.4910568779529163,600101,600228
0.4909680811350842,600101,600397
0.490886211990286,600101,600175
0.49084234862130466,600101,600410
0.4907333117742023,600101,600589
0.49071683324418264,600101,600299
0.49055096077917665,600101,600062
0.4904887407290824,600101,600076
0.49026395845164034,600101,600362
0.48973990418830216,600101,600490
0.4896581196517938,600101,600436
0.48855851126582955,600101,600372
0.48802055032791863,600101,600590
0.4879159630228378,600101,600306
0.48776096184710466,600101,600126
0.4876369097010574,600101,600083
0.48749325212702405,600101,600507
0.4871083486956838,600101,600355
0.4864444967757951,600101,600581
0.4857360718982357,600101,600019
0.48520229457236447,600101,600339
0.4845167406584797,600101,600600
0.48426804473590607,600101,600169
0.4840409874640378,600101,600470
0.4839708930488448,600101,600596
0.48324729242190845,600101,600129
0.483187034046298,600101,600365
0.48263050236556826,600101,600222
0.48232451088280487,600101,600162
0.48230460424224525,600101,600483
0.4819852440708337,600101,600456
0.4819296693273653,600101,600585
0.4819084500953236,600101,600361
0.4809686630726788,600101,600249
0.48084836846263324,600101,600028
0.4807898316504362,600101,600097
0.48029276573191954,600101,600238
0.4798974553355748,600101,600133
0.47901148211169714,600101,600540
0.477992489635331,600101,600619
0.4767621575226074,600101,600513
0.4765468239844545,600101,600379
0.47651595634384597,600101,600469
0.47408900501884954,600101,600198
0.47207827855573503,600101,600005
0.47109539079070195,600101,600155
0.4706469288940789,600101,600538
0.4704069148566122,600101,600537
0.4700194329739521,600101,600604
0.46998707522844824,600101,600614
0.46928617402413847,600101,600371
0.46902555994044126,600101,600559
0.46888966043873503,600101,600532
0.4686105681785738,600101,600241
0.4679222707459689,600101,600426
0.4678818591456124,600101,600309
0.4675812514558136,600101,600231
0.4667728769542431,600101,600153
0.46419632197867444,600101,600213
0.4634421751350006,600101,600257
0.4627996217798571,600101,600316
0.4625782841530365,600101,600398
0.461704989235831,600101,600220
0.46004187334255,600101,600620
0.4596843496458482,600101,600449
0.4572353560887658,600101,600520
0.4571616135060069,600101,600510
0.4564594514697029,600101,600216
0.45617518193516626,600101,600579
0.45438528675753204,600101,600178
0.4541059874542359,600101,600115
0.45372510664773674,600101,600549
0.4534836167432173,600101,600282
0.4533119000224949,600101,600429
0.4532486299251622,600101,600120
0.4531533044759772,600101,600159
0.4524093902945142,600101,600533
0.45136232295006845,600101,600185
0.4491970428487299,600101,600499
0.44909333668489443,600101,600354
0.44888611381026094,600101,600167
0.44784700614660117,600101,600187
0.4477382736025186,600101,600161
0.4476117452607244,600101,600089
0.446859868354117,600101,600015
0.4467545217272492,600101,600502
0.4459478548579413,600101,600059
0.44378200484401437,600101,600149
0.4435917878033333,600101,600141
0.44350517011503887,600101,600267
0.44280508037885524,600101,600163
0.4427630611741735,600101,600419
0.4419725605620838,600101,600487
0.44191053693999605,600101,600145
0.44029780886821895,600101,600527
0.44007580810535396,600101,600317
0.43977501460403795,600101,600329
0.4391596298582514,600101,600572
0.43848529209391357,600101,600132
0.4383318193690874,600101,600340
0.43823364424629396,600101,600031
0.43803287737604896,600101,600409
0.4372062590548705,600101,600498
0.43617576049452833,600101,600428
0.43612664154831254,600101,600479
0.4360682834329446,600101,600338
0.43578792987654014,600101,600240
0.4356875404418077,600101,600615
0.4350751570556865,600101,600586
0.43490809695858956,600101,600261
0.4344815461299848,600101,600184
0.4336685597633431,600101,600568
0.43197676547595687,600101,600550
0.4309467898609124,600101,600312
0.4302653123000788,600101,600017
0.42945941957481776,600101,600555
0.4285806262489007,600101,600067
0.42771664857020947,600101,600519
0.4269629306756848,600101,600463
0.42571784813962105,600101,600291
0.4256360277787482,600101,600255
0.4251827892226309,600101,600592
0.4245547611521178,600101,600050
0.42455064097023637,600101,600036
0.4234107276418775,600101,600136
0.41992873932852687,600101,600545
0.41896643562410535,600101,600066
0.41893799439084545,600101,600289
0.41873248759882387,600101,600311
0.4186940729411779,600101,600346
0.4185199181644253,600101,600029
0.4178382910373424,600101,600084
0.4177127753381698,600101,600521
0.4156492486571047,600101,600233
0.4155115039890912,600101,600380
0.4133429525643838,600101,600462
0.4117922139937786,600101,600408
0.4116234403272485,600101,600576
0.41121519125405853,600101,600250
0.40967290834704456,600101,600326
0.4089349231211872,600101,600392
0.4083073459611342,600101,600385
0.4080752213482972,600101,600337
0.4069385822376739,600101,600260
0.3997639446586952,600101,600406
0.3987145846532578,600101,600395
0.39720672305537513,600101,600421
0.39702130388897605,600101,600242
0.3964751711462467,600101,600239
0.39604153867187436,600101,600082
0.39578204348026097,600101,600373
0.3923737458532254,600101,600016
0.3917532530758315,600101,600444
0.3901919098786002,600101,600297
0.3901156296544071,600101,600543
0.3885917333857539,600101,600348
0.3870686825060685,600101,600570
0.3855828954523457,600101,600376
0.3854264551082769,600101,600352
0.3842194787132139,600101,600503
0.383999306719631,600101,600369
0.3824626854954987,600101,600315
0.38050630290932813,600101,600208
0.37668000418837105,600101,600577
0.376163172088493,600101,600269
0.37441628686228673,600101,600276
0.37397207114156467,600101,600516
0.37329051851921663,600101,600109
0.3732142845973714,600101,600546
0.3726510742870815,600101,600509
0.3713447058567889,600101,600485
0.37088704295421626,600101,600466
0.36624971959627867,600101,600251
